dep;jour;res_vac_dose1;res_vac_dose2;res_couv_dose1;res_couv_dose2;res_vac_cum_dose1;res_vac_cum_dose2
49;2021-02-03;18;185;0.2;1.8;7090;647
49;2021-02-04;49;145;0.5;1.4;7139;792
49;2021-02-05;58;287;0.6;2.8;7197;1079
49;2021-02-06;37;2;0.4;0.0;7234;1081
49;2021-02-08;33;30;0.3;0.3;7267;1111
49;2021-02-09;85;185;0.8;1.8;7352;1296
49;2021-02-10;129;433;1.2;4.2;7481;1729
49;2021-02-11;187;799;1.8;7.7;7668;2528
49;2021-02-12;108;416;1.0;4.0;7776;2944
49;2021-02-13;4;1;0.0;0.0;7780;2945
49;2021-02-14;0;1;0.0;0.0;7780;2946
49;2021-02-15;50;24;0.5;0.2;7830;2970
49;2021-02-16;139;303;1.3;2.9;7969;3273
49;2021-02-17;253;945;2.4;9.1;8222;4218
49;2021-02-18;479;1680;4.6;16.2;8701;5898
49;2021-02-19;224;513;2.2;5.0;8925;6411
49;2021-02-20;30;38;0.3;0.4;8955;6449
49;2021-02-22;16;28;0.2;0.3;8971;6477
49;2021-02-23;30;48;0.3;0.5;9001;6525
49;2021-02-24;51;44;0.5;0.4;9052;6569
49;2021-02-25;14;21;0.1;0.2;9066;6590
49;2021-02-26;31;18;0.3;0.2;9097;6608
49;2021-02-27;1;2;0.0;0.0;9098;6610
49;2021-02-28;3;1;0.0;0.0;9101;6611
49;2021-03-01;16;25;0.2;0.2;9117;6636
49;2021-03-02;32;63;0.3;0.6;9149;6699
49;2021-03-03;49;27;0.5;0.3;9198;6726
49;2021-03-04;72;191;0.7;1.8;9270;6917
49;2021-03-05;78;161;0.8;1.6;9348;7078
49;2021-03-06;3;1;0.0;0.0;9351;7079
49;2021-03-08;17;20;0.2;0.2;9368;7099
49;2021-03-09;53;60;0.5;0.6;9421;7159
49;2021-03-10;56;180;0.5;1.7;9477;7339
49;2021-03-11;168;397;1.6;3.8;9645;7736
49;2021-03-12;88;138;0.9;1.3;9733;7874
49;2021-03-13;6;1;0.1;0.0;9739;7875
50;2021-01-06;37;0;0.6;0.0;37;0
50;2021-01-07;94;0;1.6;0.0;131;0
50;2021-01-08;80;0;1.3;0.0;211;0
50;2021-01-09;107;0;1.8;0.0;318;0
50;2021-01-10;2;0;0.0;0.0;320;0
50;2021-01-11;45;0;0.8;0.0;365;0
50;2021-01-12;131;0;2.2;0.0;496;0
50;2021-01-13;178;0;3.0;0.0;674;0
50;2021-01-14;279;0;4.7;0.0;953;0
50;2021-01-15;186;0;3.1;0.0;1139;0
50;2021-01-16;1;0;0.0;0.0;1140;0
50;2021-01-18;41;0;0.7;0.0;1181;0
50;2021-01-19;70;0;1.2;0.0;1251;0
50;2021-01-20;133;0;2.2;0.0;1384;0
50;2021-01-21;150;0;2.5;0.0;1534;0
50;2021-01-22;31;0;0.5;0.0;1565;0
50;2021-01-23;323;0;5.4;0.0;1888;0
50;2021-01-24;608;0;10.2;0.0;2496;0
50;2021-01-25;1527;0;25.6;0.0;4023;0
50;2021-01-26;454;16;7.6;0.3;4477;16
50;2021-01-27;63;2;1.1;0.0;4540;18
50;2021-01-28;57;44;1.0;0.7;4597;62
50;2021-01-29;19;93;0.3;1.6;4616;155
50;2021-01-30;41;98;0.7;1.6;4657;253
50;2021-02-01;12;62;0.2;1.0;4669;315
50;2021-02-02;15;81;0.3;1.4;4684;396
50;2021-02-03;28;154;0.5;2.6;4712;550
50;2021-02-04;78;210;1.3;3.5;4790;760
50;2021-02-05;23;161;0.4;2.7;4813;921
50;2021-02-06;1;61;0.0;1.0;4814;982
50;2021-02-08;7;38;0.1;0.6;4821;1020
50;2021-02-09;7;58;0.1;1.0;4828;1078
50;2021-02-10;6;39;0.1;0.7;4834;1117
50;2021-02-11;47;169;0.8;2.8;4881;1286
50;2021-02-12;3;64;0.1;1.1;4884;1350
50;2021-02-13;15;292;0.3;4.9;4899;1642
50;2021-02-14;53;571;0.9;9.6;4952;2213
50;2021-02-15;170;1293;2.8;21.6;5122;3506
50;2021-02-16;107;531;1.8;8.9;5229;4037
50;2021-02-17;52;64;0.9;1.1;5281;4101
50;2021-02-18;9;55;0.2;0.9;5290;4156
50;2021-02-19;60;74;1.0;1.2;5350;4230
50;2021-02-20;7;36;0.1;0.6;5357;4266
50;2021-02-21;3;0;0.1;0.0;5360;4266
50;2021-02-22;4;76;0.1;1.3;5364;4342
50;2021-02-23;38;4;0.6;0.1;5402;4346
50;2021-02-24;100;66;1.7;1.1;5502;4412
50;2021-02-25;13;10;0.2;0.2;5515;4422
50;2021-02-26;6;14;0.1;0.2;5521;4436
50;2021-02-27;11;1;0.2;0.0;5532;4437
50;2021-03-01;2;0;0.0;0.0;5534;4437
50;2021-03-02;11;13;0.2;0.2;5545;4450
50;2021-03-03;0;7;0.0;0.1;5545;4457
50;2021-03-04;64;5;1.1;0.1;5609;4462
50;2021-03-05;10;2;0.2;0.0;5619;4464
50;2021-03-06;20;4;0.3;0.1;5639;4468
50;2021-03-07;25;10;0.4;0.2;5664;4478
50;2021-03-08;34;152;0.6;2.5;5698;4630
50;2021-03-09;21;113;0.4;1.9;5719;4743
50;2021-03-10;28;28;0.5;0.5;5747;4771
50;2021-03-11;90;17;1.5;0.3;5837;4788
50;2021-03-12;23;48;0.4;0.8;5860;4836
50;2021-03-13;7;0;0.1;0.0;5867;4836
51;2020-12-31;1;0;0.0;0.0;1;0
51;2021-01-06;2;0;0.0;0.0;3;0
51;2021-01-07;106;0;2.0;0.0;109;0
51;2021-01-08;231;0;4.3;0.0;340;0
51;2021-01-11;133;0;2.5;0.0;473;0
51;2021-01-12;800;0;14.7;0.0;1273;0
51;2021-01-13;503;0;9.3;0.0;1776;0
51;2021-01-14;633;0;11.7;0.0;2409;0
51;2021-01-15;126;0;2.3;0.0;2535;0
51;2021-01-16;20;3;0.4;0.1;2555;3
51;2021-01-17;1;0;0.0;0.0;2556;3
51;2021-01-18;72;1;1.3;0.0;2628;4
51;2021-01-19;88;0;1.6;0.0;2716;4
51;2021-01-20;47;0;0.9;0.0;2763;4
51;2021-01-21;60;0;1.1;0.0;2823;4
51;2021-01-22;44;0;0.8;0.0;2867;4
51;2021-01-23;2;0;0.0;0.0;2869;4
51;2021-01-24;1;0;0.0;0.0;2870;4
51;2021-01-25;31;0;0.6;0.0;2901;4
51;2021-01-26;11;0;0.2;0.0;2912;4
51;2021-01-27;14;0;0.3;0.0;2926;4
51;2021-01-28;69;148;1.3;2.7;2995;152
51;2021-01-29;62;179;1.1;3.3;3057;331
51;2021-01-30;27;0;0.5;0.0;3084;331
51;2021-01-31;3;0;0.1;0.0;3087;331
51;2021-02-01;19;81;0.4;1.5;3106;412
51;2021-02-02;165;791;3.0;14.6;3271;1203
51;2021-02-03;110;417;2.0;7.7;3381;1620
51;2021-02-04;229;533;4.2;9.8;3610;2153
51;2021-02-05;82;72;1.5;1.3;3692;2225
51;2021-02-06;18;0;0.3;0.0;3710;2225
51;2021-02-07;0;2;0.0;0.0;3710;2227
51;2021-02-08;1;28;0.0;0.5;3711;2255
51;2021-02-09;6;19;0.1;0.4;3717;2274
51;2021-02-10;4;5;0.1;0.1;3721;2279
51;2021-02-11;0;24;0.0;0.4;3721;2303
51;2021-02-12;1;36;0.0;0.7;3722;2339
51;2021-02-13;0;1;0.0;0.0;3722;2340
51;2021-02-14;1;7;0.0;0.1;3723;2347
51;2021-02-15;2;36;0.0;0.7;3725;2383
51;2021-02-16;63;30;1.2;0.6;3788;2413
51;2021-02-17;0;16;0.0;0.3;3788;2429
51;2021-02-18;10;76;0.2;1.4;3798;2505
51;2021-02-19;20;58;0.4;1.1;3818;2563
51;2021-02-20;6;5;0.1;0.1;3824;2568
51;2021-02-21;0;1;0.0;0.0;3824;2569
51;2021-02-22;1;13;0.0;0.2;3825;2582
51;2021-02-23;12;176;0.2;3.2;3837;2758
51;2021-02-24;45;129;0.8;2.4;3882;2887
51;2021-02-25;74;103;1.4;1.9;3956;2990
51;2021-02-26;38;133;0.7;2.5;3994;3123
51;2021-02-27;1;4;0.0;0.1;3995;3127
51;2021-02-28;0;1;0.0;0.0;3995;3128
51;2021-03-01;2;4;0.0;0.1;3997;3132
51;2021-03-02;29;24;0.5;0.4;4026;3156
51;2021-03-03;8;6;0.1;0.1;4034;3162
51;2021-03-04;13;2;0.2;0.0;4047;3164
51;2021-03-05;53;4;1.0;0.1;4100;3168
51;2021-03-06;4;0;0.1;0.0;4104;3168
51;2021-03-08;4;0;0.1;0.0;4108;3168
51;2021-03-09;7;0;0.1;0.0;4115;3168
51;2021-03-10;11;7;0.2;0.1;4126;3175
51;2021-03-11;11;2;0.2;0.0;4137;3177
51;2021-03-12;45;2;0.8;0.0;4182;3179
51;2021-03-13;17;0;0.3;0.0;4199;3179
52;2021-01-06;2;0;0.1;0.0;2;0
52;2021-01-08;55;0;2.6;0.0;57;0
52;2021-01-09;59;0;2.8;0.0;116;0
52;2021-01-11;53;0;2.5;0.0;169;0
52;2021-01-12;6;0;0.3;0.0;175;0
52;2021-01-13;194;0;9.3;0.0;369;0
52;2021-01-14;312;0;14.9;0.0;681;0
52;2021-01-15;33;0;1.6;0.0;714;0
52;2021-01-16;0;4;0.0;0.2;714;4
52;2021-01-18;101;0;4.8;0.0;815;4
52;2021-01-19;50;0;2.4;0.0;865;4
52;2021-01-20;44;0;2.1;0.0;909;4
52;2021-01-21;8;0;0.4;0.0;917;4
52;2021-01-22;7;0;0.3;0.0;924;4
52;2021-01-25;15;0;0.7;0.0;939;4
52;2021-01-26;20;0;1.0;0.0;959;4
52;2021-01-27;3;0;0.1;0.0;962;4
52;2021-01-28;3;0;0.1;0.0;965;4
52;2021-01-29;23;14;1.1;0.7;988;18
52;2021-01-30;18;55;0.9;2.6;1006;73
52;2021-02-01;48;85;2.3;4.1;1054;158
52;2021-02-02;1;7;0.0;0.3;1055;165
52;2021-02-03;52;162;2.5;7.7;1107;327
52;2021-02-04;107;303;5.1;14.5;1214;630
52;2021-02-05;33;67;1.6;3.2;1247;697
52;2021-02-08;0;44;0.0;2.1;1247;741
52;2021-02-09;5;25;0.2;1.2;1252;766
52;2021-02-10;0;1;0.0;0.0;1252;767
52;2021-02-11;3;5;0.1;0.2;1255;772
52;2021-02-12;1;8;0.0;0.4;1256;780
52;2021-02-13;0;1;0.0;0.0;1256;781
52;2021-02-15;0;3;0.0;0.1;1256;784
52;2021-02-16;0;5;0.0;0.2;1256;789
52;2021-02-17;0;1;0.0;0.0;1256;790
52;2021-02-18;0;3;0.0;0.1;1256;793
52;2021-02-19;2;0;0.1;0.0;1258;793
52;2021-02-20;5;14;0.2;0.7;1263;807
52;2021-02-22;2;74;0.1;3.5;1265;881
52;2021-02-23;7;29;0.3;1.4;1272;910
52;2021-02-24;3;53;0.1;2.5;1275;963
52;2021-02-25;5;101;0.2;4.8;1280;1064
52;2021-02-26;5;32;0.2;1.5;1285;1096
52;2021-02-27;2;1;0.1;0.0;1287;1097
52;2021-03-02;0;1;0.0;0.0;1287;1098
52;2021-03-03;26;2;1.2;0.1;1313;1100
52;2021-03-04;45;0;2.2;0.0;1358;1100
52;2021-03-05;3;0;0.1;0.0;1361;1100
52;2021-03-06;1;0;0.0;0.0;1362;1100
52;2021-03-08;2;0;0.1;0.0;1364;1100
52;2021-03-09;1;0;0.0;0.0;1365;1100
52;2021-03-11;2;0;0.1;0.0;1367;1100
52;2021-03-12;0;1;0.0;0.0;1367;1101
53;2021-01-07;3;0;0.1;0.0;3;0
53;2021-01-08;146;0;3.2;0.0;149;0
53;2021-01-11;25;0;0.5;0.0;174;0
53;2021-01-12;311;0;6.8;0.0;485;0
53;2021-01-13;99;0;2.2;0.0;584;0
53;2021-01-14;67;0;1.5;0.0;651;0
53;2021-01-15;110;0;2.4;0.0;761;0
53;2021-01-16;1;0;0.0;0.0;762;0
53;2021-01-18;31;0;0.7;0.0;793;0
53;2021-01-19;178;0;3.9;0.0;971;0
53;2021-01-20;314;0;6.9;0.0;1285;0
53;2021-01-21;308;0;6.7;0.0;1593;0
53;2021-01-22;208;0;4.5;0.0;1801;0
53;2021-01-23;2;0;0.0;0.0;1803;0
53;2021-01-24;1;0;0.0;0.0;1804;0
53;2021-01-25;84;0;1.8;0.0;1888;0
53;2021-01-26;381;0;8.3;0.0;2269;0
53;2021-01-27;271;0;5.9;0.0;2540;0
53;2021-01-28;305;0;6.7;0.0;2845;0
53;2021-01-29;104;91;2.3;2.0;2949;91
53;2021-01-30;3;0;0.1;0.0;2952;91
53;2021-02-01;25;52;0.5;1.1;2977;143
53;2021-02-02;83;248;1.8;5.4;3060;391
53;2021-02-03;81;109;1.8;2.4;3141;500
53;2021-02-04;31;85;0.7;1.9;3172;585
53;2021-02-05;18;129;0.4;2.8;3190;714
53;2021-02-06;5;0;0.1;0.0;3195;714
53;2021-02-08;10;19;0.2;0.4;3205;733
53;2021-02-09;30;152;0.7;3.3;3235;885
53;2021-02-10;121;273;2.6;6.0;3356;1158
53;2021-02-11;166;220;3.6;4.8;3522;1378
53;2021-02-12;70;178;1.5;3.9;3592;1556
53;2021-02-13;9;39;0.2;0.9;3601;1595
53;2021-02-15;24;24;0.5;0.5;3625;1619
53;2021-02-16;58;404;1.3;8.8;3683;2023
53;2021-02-17;73;177;1.6;3.9;3756;2200
53;2021-02-18;73;282;1.6;6.2;3829;2482
53;2021-02-19;98;110;2.1;2.4;3927;2592
53;2021-02-20;0;15;0.0;0.3;3927;2607
53;2021-02-22;6;91;0.1;2.0;3933;2698
53;2021-02-23;14;53;0.3;1.2;3947;2751
53;2021-02-24;5;75;0.1;1.6;3952;2826
53;2021-02-25;71;33;1.6;0.7;4023;2859
53;2021-02-26;20;31;0.4;0.7;4043;2890
53;2021-02-27;0;15;0.0;0.3;4043;2905
53;2021-03-01;2;1;0.0;0.0;4045;2906
53;2021-03-02;44;6;1.0;0.1;4089;2912
53;2021-03-03;33;90;0.7;2.0;4122;3002
53;2021-03-04;49;175;1.1;3.8;4171;3177
53;2021-03-05;21;67;0.5;1.5;4192;3244
53;2021-03-06;3;1;0.1;0.0;4195;3245
53;2021-03-07;2;0;0.0;0.0;4197;3245
53;2021-03-08;60;4;1.3;0.1;4257;3249
53;2021-03-09;61;58;1.3;1.3;4318;3307
53;2021-03-10;19;19;0.4;0.4;4337;3326
53;2021-03-11;38;122;0.8;2.7;4375;3448
53;2021-03-12;27;27;0.6;0.6;4402;3475
54;2021-01-04;8;0;0.1;0.0;8;0
54;2021-01-05;3;0;0.0;0.0;11;0
54;2021-01-07;82;0;1.2;0.0;93;0
54;2021-01-08;22;0;0.3;0.0;115;0
54;2021-01-09;1;0;0.0;0.0;116;0
54;2021-01-11;1;0;0.0;0.0;117;0
54;2021-01-12;110;0;1.6;0.0;227;0
54;2021-01-13;782;0;11.7;0.0;1009;0
54;2021-01-14;1294;0;19.3;0.0;2303;0
54;2021-01-15;571;0;8.5;0.0;2874;0
54;2021-01-16;132;2;2.0;0.0;3006;2
54;2021-01-17;16;0;0.2;0.0;3022;2
54;2021-01-18;105;0;1.6;0.0;3127;2
54;2021-01-19;63;0;0.9;0.0;3190;2
54;2021-01-20;57;0;0.8;0.0;3247;2
54;2021-01-21;38;0;0.6;0.0;3285;2
54;2021-01-22;26;0;0.4;0.0;3311;2
54;2021-01-23;49;0;0.7;0.0;3360;2
54;2021-01-25;57;5;0.8;0.1;3417;7
54;2021-01-26;35;0;0.5;0.0;3452;7
54;2021-01-27;0;1;0.0;0.0;3452;8
54;2021-01-28;3;0;0.0;0.0;3455;8
54;2021-01-29;0;40;0.0;0.6;3455;48
54;2021-02-02;9;137;0.1;2.0;3464;185
54;2021-02-03;195;636;2.9;9.5;3659;821
54;2021-02-04;343;1201;5.1;17.9;4002;2022
54;2021-02-05;327;482;4.9;7.2;4329;2504
54;2021-02-06;38;62;0.6;0.9;4367;2566
54;2021-02-07;0;2;0.0;0.0;4367;2568
54;2021-02-08;18;27;0.3;0.4;4385;2595
54;2021-02-09;33;86;0.5;1.3;4418;2681
54;2021-02-10;1;14;0.0;0.2;4419;2695
54;2021-02-11;8;56;0.1;0.8;4427;2751
54;2021-02-12;2;5;0.0;0.1;4429;2756
54;2021-02-13;29;43;0.4;0.6;4458;2799
54;2021-02-14;7;0;0.1;0.0;4465;2799
54;2021-02-15;14;16;0.2;0.2;4479;2815
54;2021-02-16;5;78;0.1;1.2;4484;2893
54;2021-02-17;9;64;0.1;1.0;4493;2957
54;2021-02-18;2;20;0.0;0.3;4495;2977
54;2021-02-19;1;4;0.0;0.1;4496;2981
54;2021-02-20;0;1;0.0;0.0;4496;2982
54;2021-02-22;6;8;0.1;0.1;4502;2990
54;2021-02-23;7;11;0.1;0.2;4509;3001
54;2021-02-24;34;179;0.5;2.7;4543;3180
54;2021-02-25;72;301;1.1;4.5;4615;3481
54;2021-02-26;55;292;0.8;4.4;4670;3773
54;2021-02-27;1;7;0.0;0.1;4671;3780
54;2021-03-01;9;23;0.1;0.3;4680;3803
54;2021-03-02;53;31;0.8;0.5;4733;3834
54;2021-03-03;3;0;0.0;0.0;4736;3834
54;2021-03-04;92;8;1.4;0.1;4828;3842
54;2021-03-05;10;3;0.1;0.0;4838;3845
54;2021-03-06;122;1;1.8;0.0;4960;3846
54;2021-03-07;1;0;0.0;0.0;4961;3846
54;2021-03-08;60;0;0.9;0.0;5021;3846
54;2021-03-09;10;3;0.1;0.0;5031;3849
54;2021-03-10;33;0;0.5;0.0;5064;3849
54;2021-03-11;85;2;1.3;0.0;5149;3851
54;2021-03-12;42;0;0.6;0.0;5191;3851
54;2021-03-13;320;0;4.8;0.0;5511;3851
54;2021-03-14;5;1;0.1;0.0;5516;3852
55;2021-01-07;92;0;4.2;0.0;92;0
55;2021-01-08;74;0;3.4;0.0;166;0
55;2021-01-09;38;0;1.7;0.0;204;0
55;2021-01-11;45;0;2.1;0.0;249;0
55;2021-01-12;47;0;2.1;0.0;296;0
55;2021-01-13;68;0;3.1;0.0;364;0
55;2021-01-14;376;0;17.1;0.0;740;0
55;2021-01-15;105;0;4.8;0.0;845;0
55;2021-01-16;17;3;0.8;0.1;862;3
55;2021-01-17;1;0;0.0;0.0;863;3
55;2021-01-18;59;0;2.7;0.0;922;3
55;2021-01-19;5;0;0.2;0.0;927;3
55;2021-01-20;4;0;0.2;0.0;931;3
55;2021-01-21;48;0;2.2;0.0;979;3
55;2021-01-22;2;0;0.1;0.0;981;3
55;2021-01-25;6;0;0.3;0.0;987;3
55;2021-01-26;3;0;0.1;0.0;990;3
55;2021-01-27;9;0;0.4;0.0;999;3
55;2021-01-28;11;63;0.5;2.9;1010;66
55;2021-01-29;5;16;0.2;0.7;1015;82
55;2021-01-30;5;43;0.2;2.0;1020;125
55;2021-02-01;18;67;0.8;3.1;1038;192
55;2021-02-02;11;57;0.5;2.6;1049;249
55;2021-02-03;0;61;0.0;2.8;1049;310
55;2021-02-04;113;336;5.2;15.3;1162;646
55;2021-02-05;82;81;3.7;3.7;1244;727
55;2021-02-06;22;17;1.0;0.8;1266;744
55;2021-02-07;2;2;0.1;0.1;1268;746
55;2021-02-09;1;62;0.0;2.8;1269;808
55;2021-02-10;1;0;0.0;0.0;1270;808
55;2021-02-11;3;36;0.1;1.6;1273;844
55;2021-02-12;1;0;0.0;0.0;1274;844
55;2021-02-15;0;7;0.0;0.3;1274;851
55;2021-02-16;1;2;0.0;0.1;1275;853
55;2021-02-17;0;6;0.0;0.3;1275;859
55;2021-02-18;0;24;0.0;1.1;1275;883
55;2021-02-19;1;17;0.0;0.8;1276;900
55;2021-02-22;12;18;0.5;0.8;1288;918
55;2021-02-23;0;3;0.0;0.1;1288;921
55;2021-02-24;0;3;0.0;0.1;1288;924
55;2021-02-25;10;96;0.5;4.4;1298;1020
55;2021-02-26;11;59;0.5;2.7;1309;1079
55;2021-02-27;2;17;0.1;0.8;1311;1096
55;2021-03-01;0;1;0.0;0.0;1311;1097
55;2021-03-03;4;0;0.2;0.0;1315;1097
55;2021-03-05;1;0;0.0;0.0;1316;1097
55;2021-03-09;3;0;0.1;0.0;1319;1097
55;2021-03-10;6;0;0.3;0.0;1325;1097
55;2021-03-11;4;1;0.2;0.0;1329;1098
55;2021-03-12;23;2;1.0;0.1;1352;1100
55;2021-03-13;7;0;0.3;0.0;1359;1100
56;2021-01-04;1;0;0.0;0.0;1;0
56;2021-01-06;1;0;0.0;0.0;2;0
56;2021-01-07;79;0;0.9;0.0;81;0
56;2021-01-08;2;0;0.0;0.0;83;0
56;2021-01-09;1;0;0.0;0.0;84;0
56;2021-01-10;1;0;0.0;0.0;85;0
56;2021-01-11;71;0;0.8;0.0;156;0
56;2021-01-12;261;0;2.9;0.0;417;0
56;2021-01-13;201;0;2.3;0.0;618;0
56;2021-01-14;275;0;3.1;0.0;893;0
56;2021-01-15;166;0;1.9;0.0;1059;0
56;2021-01-16;9;0;0.1;0.0;1068;0
56;2021-01-17;25;0;0.3;0.0;1093;0
56;2021-01-18;124;0;1.4;0.0;1217;0
56;2021-01-19;311;0;3.5;0.0;1528;0
56;2021-01-20;183;0;2.1;0.0;1711;0
56;2021-01-21;538;0;6.0;0.0;2249;0
56;2021-01-22;124;0;1.4;0.0;2373;0
56;2021-01-23;7;0;0.1;0.0;2380;0
56;2021-01-24;3;0;0.0;0.0;2383;0
56;2021-01-25;68;0;0.8;0.0;2451;0
56;2021-01-26;42;0;0.5;0.0;2493;0
56;2021-01-27;102;0;1.1;0.0;2595;0
56;2021-01-28;11;27;0.1;0.3;2606;27
56;2021-01-29;108;24;1.2;0.3;2714;51
56;2021-01-30;12;0;0.1;0.0;2726;51
56;2021-02-01;27;67;0.3;0.8;2753;118
56;2021-02-02;38;227;0.4;2.5;2791;345
56;2021-02-03;134;160;1.5;1.8;2925;505
56;2021-02-04;2808;251;31.5;2.8;5733;756
56;2021-02-05;1396;175;15.7;2.0;7129;931
56;2021-02-06;163;34;1.8;0.4;7292;965
56;2021-02-07;90;25;1.0;0.3;7382;990
56;2021-02-08;17;36;0.2;0.4;7399;1026
56;2021-02-09;22;134;0.2;1.5;7421;1160
56;2021-02-10;39;260;0.4;2.9;7460;1420
56;2021-02-11;156;367;1.8;4.1;7616;1787
56;2021-02-12;73;92;0.8;1.0;7689;1879
56;2021-02-13;2;10;0.0;0.1;7691;1889
56;2021-02-15;27;112;0.3;1.3;7718;2001
56;2021-02-16;34;96;0.4;1.1;7752;2097
56;2021-02-17;64;139;0.7;1.6;7816;2236
56;2021-02-18;28;5;0.3;0.1;7844;2241
56;2021-02-19;100;88;1.1;1.0;7944;2329
56;2021-02-20;16;3;0.2;0.0;7960;2332
56;2021-02-22;24;11;0.3;0.1;7984;2343
56;2021-02-23;9;27;0.1;0.3;7993;2370
56;2021-02-24;43;158;0.5;1.8;8036;2528
56;2021-02-25;307;2760;3.4;31.0;8343;5288
56;2021-02-26;271;931;3.0;10.5;8614;6219
56;2021-02-27;42;221;0.5;2.5;8656;6440
56;2021-02-28;5;76;0.1;0.9;8661;6516
56;2021-03-01;5;25;0.1;0.3;8666;6541
56;2021-03-02;10;10;0.1;0.1;8676;6551
56;2021-03-03;4;14;0.0;0.2;8680;6565
56;2021-03-04;21;89;0.2;1.0;8701;6654
56;2021-03-05;33;226;0.4;2.5;8734;6880
56;2021-03-06;2;16;0.0;0.2;8736;6896
56;2021-03-07;5;2;0.1;0.0;8741;6898
56;2021-03-08;2;1;0.0;0.0;8743;6899
56;2021-03-09;8;8;0.1;0.1;8751;6907
56;2021-03-10;55;13;0.6;0.1;8806;6920
56;2021-03-11;103;45;1.2;0.5;8909;6965
56;2021-03-12;63;18;0.7;0.2;8972;6983
56;2021-03-13;10;0;0.1;0.0;8982;6983
56;2021-03-14;1;0;0.0;0.0;8983;6983
57;2021-01-07;80;0;0.9;0.0;80;0
57;2021-01-08;14;0;0.2;0.0;94;0
57;2021-01-09;5;0;0.1;0.0;99;0
57;2021-01-10;2;0;0.0;0.0;101;0
57;2021-01-11;2;0;0.0;0.0;103;0
57;2021-01-12;37;0;0.4;0.0;140;0
57;2021-01-13;39;0;0.4;0.0;179;0
57;2021-01-14;78;0;0.9;0.0;257;0
57;2021-01-15;48;0;0.5;0.0;305;0
57;2021-01-16;166;0;1.9;0.0;471;0
57;2021-01-17;368;0;4.2;0.0;839;0
57;2021-01-18;1524;0;17.3;0.0;2363;0
57;2021-01-19;934;0;10.6;0.0;3297;0
57;2021-01-20;1114;0;12.7;0.0;4411;0
57;2021-01-21;439;0;5.0;0.0;4850;0
57;2021-01-22;211;1;2.4;0.0;5061;1
57;2021-01-23;19;0;0.2;0.0;5080;1
57;2021-01-25;14;0;0.2;0.0;5094;1
57;2021-01-26;12;0;0.1;0.0;5106;1
57;2021-01-27;30;17;0.3;0.2;5136;18
57;2021-01-28;24;76;0.3;0.9;5160;94
57;2021-01-29;5;0;0.1;0.0;5165;94
57;2021-01-30;1;0;0.0;0.0;5166;94
57;2021-02-01;2;17;0.0;0.2;5168;111
57;2021-02-02;6;17;0.1;0.2;5174;128
57;2021-02-03;10;15;0.1;0.2;5184;143
57;2021-02-04;47;88;0.5;1.0;5231;231
57;2021-02-05;36;31;0.4;0.4;5267;262
57;2021-02-06;64;219;0.7;2.5;5331;481
57;2021-02-07;44;359;0.5;4.1;5375;840
57;2021-02-08;267;1174;3.0;13.4;5642;2014
57;2021-02-09;441;760;5.0;8.6;6083;2774
57;2021-02-10;409;1147;4.7;13.0;6492;3921
57;2021-02-11;227;475;2.6;5.4;6719;4396
57;2021-02-12;60;146;0.7;1.7;6779;4542
57;2021-02-13;26;13;0.3;0.1;6805;4555
57;2021-02-14;8;1;0.1;0.0;6813;4556
57;2021-02-15;4;12;0.0;0.1;6817;4568
57;2021-02-16;7;20;0.1;0.2;6824;4588
57;2021-02-17;0;14;0.0;0.2;6824;4602
57;2021-02-18;16;23;0.2;0.3;6840;4625
57;2021-02-19;3;9;0.0;0.1;6843;4634
57;2021-02-20;2;3;0.0;0.0;6845;4637
57;2021-02-21;2;0;0.0;0.0;6847;4637
57;2021-02-22;9;11;0.1;0.1;6856;4648
57;2021-02-23;65;7;0.7;0.1;6921;4655
57;2021-02-24;26;10;0.3;0.1;6947;4665
57;2021-02-25;63;52;0.7;0.6;7010;4717
57;2021-02-26;74;18;0.8;0.2;7084;4735
57;2021-02-27;200;69;2.3;0.8;7284;4804
57;2021-02-28;34;12;0.4;0.1;7318;4816
57;2021-03-01;106;343;1.2;3.9;7424;5159
57;2021-03-02;72;331;0.8;3.8;7496;5490
57;2021-03-03;77;396;0.9;4.5;7573;5886
57;2021-03-04;39;137;0.4;1.6;7612;6023
57;2021-03-05;13;43;0.1;0.5;7625;6066
57;2021-03-06;93;9;1.1;0.1;7718;6075
57;2021-03-07;32;0;0.4;0.0;7750;6075
57;2021-03-08;8;6;0.1;0.1;7758;6081
57;2021-03-09;9;4;0.1;0.0;7767;6085
57;2021-03-10;37;11;0.4;0.1;7804;6096
57;2021-03-11;19;9;0.2;0.1;7823;6105
57;2021-03-12;65;15;0.7;0.2;7888;6120
57;2021-03-13;15;0;0.2;0.0;7903;6120
57;2021-03-14;3;1;0.0;0.0;7906;6121
58;2021-01-06;82;0;2.2;0.0;82;0
58;2021-01-07;136;0;3.7;0.0;218;0
58;2021-01-08;11;0;0.3;0.0;229;0
58;2021-01-11;7;0;0.2;0.0;236;0
58;2021-01-12;136;0;3.7;0.0;372;0
58;2021-01-13;182;0;5.0;0.0;554;0
58;2021-01-14;92;0;2.5;0.0;646;0
58;2021-01-15;30;0;0.8;0.0;676;0
58;2021-01-16;8;1;0.2;0.0;684;1
58;2021-01-18;35;0;1.0;0.0;719;1
58;2021-01-19;199;0;5.4;0.0;918;1
58;2021-01-20;376;0;10.3;0.0;1294;1
